"ID"	"Hashtag"	"IsLoc"	"FuzzyWuzzy"	"EditDist"	"Location"	"Lat"	"Long"	"ED0"	"ED1"	"ED2"
2332127	"schulden"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
996238	"castricum"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
313746	"houten"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
779144	"utrecht"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1466732	"voulwames"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
122942	"a"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1235300	"denhaag"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
582112	"jordaan"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2215415	"zundert"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
721249	"arnhem"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2457395	"zevenaar"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2299885	"vaassen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2439433	"weert"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
172768	"weert"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1415697	"etten leur"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1669115	"a"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
278071	"lente"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
445098	"efteling"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
183415	"zoetermeer"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1367948	"haring"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2504995	"gent"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1106333	"turkije"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1138264	"leren"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1772997	"lente"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1200096	"de lier"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1186775	"amsterdam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1971994	"tjuchem"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2336384	"vriezenveen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2493665	"surhuisterveen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1136380	"heiloo"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1321914	"houten"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1515731	"zeilen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
262773	"hellevoetsluis"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
326178	"zoetermeer"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1114478	"gorinchem"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
407433	"eindhoven"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
405897	"running"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1924434	"weerde"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1997611	"leidscherijn"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2271046	"rijsenburg"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1443222	"nechel"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1097887	"provincieflevoland"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1687738	"roosendaal"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
800080	"nijmegen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
571399	"geldrop"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1472612	"bunschoten"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1979041	"groningen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1285967	"willemstad"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
212975	"den haag"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
428363	"enschede"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
44511	"schulden"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1573617	"culemborg"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1533324	"brabant"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1439826	"brielle"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2507580	"maastricht"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2024335	"brand"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
753899	"baak"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
937889	"baarn"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2286738	"oosterbeek"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
599658	"barneveld"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1169490	"lemelerberg"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1457440	"harlingen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
919486	"assen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1875575	"tolken"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2379823	"utrecht"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
466562	"haren"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1631413	"rotterdam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
601090	"heusden"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2293734	"rotterdam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2223441	"rotterdam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2051844	"lekkerkerk"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1498242	"oude tonge"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
165955	"berkelen rodenrijs"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
752053	"leiderdorp"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1261646	"den bosch"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1644633	"terschuur"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1990270	"eemnes"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1311370	"twente"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2317102	"bussum"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
294007	"afferden"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2322354	"sliedrecht"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1892147	"brunssum"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1382948	"top"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1590623	"oosterpark"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1556984	"drouwen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
623840	"wormen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
898733	"volendam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
933430	"spakenburg"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
400305	"friends"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2002226	"terschelling"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1148071	"leiden"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
668447	"nijmegen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
525307	"grou"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
586407	"winterswijk"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
11797	"gemeente i jsselstein"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
325260	"apeldoorn"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1957413	"schilderswijk"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1070164	"julianadorp"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
639702	"centraal station"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1028916	"zaandam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1889096	"breda"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1313016	"valkenburg"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
883381	"amsterdam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1988728	"haar"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
960769	"scheveningen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1181408	"oranje"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2544079	"zon"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1843093	"rutte"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2237285	"voorhout"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
776455	"knegsel"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1451712	"urk"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1981468	"gemeenteleiden"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1262513	"zoetermeer"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
891376	"friends"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
261176	"oranje"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1112167	"defensie"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2210612	"denhaag"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1726286	"holwierde"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
689683	"apeldoorn"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2493369	"efteling"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
142984	"lichtenvoorde"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1920596	"heerenveen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
387117	"limburg"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1113040	"zeeland"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
106607	"engeland"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
848533	"ijzel"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2262585	"elshof"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
718133	"halfweg"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1728997	"fair play"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
261327	"leiden"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1010595	"breda"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
127366	"zaltbommel"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
131259	"schepershoek"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1613173	"teteringen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2337507	"nederland"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1828699	"culemborg"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1371299	"scheveningen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
248668	"scheveningen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
286488	"dongen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2206371	"veenendaal"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1417220	"montage"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1678259	"gelderlander"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2476803	"dokkum"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1563684	"running"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
157513	"geldrop"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1288086	"boxtel"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1588001	"amsterdam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1927992	"denbosch"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2141083	"jongeren"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
73752	"strijps"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2056049	"amsterdamse"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1971909	"assen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
469284	"vries"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
128244	"heiloo"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
35698	"rosestraat"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1122705	"brugge"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2062533	"surhuisterveen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
896263	"enschede"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2056229	"ouddorp"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1675297	"lochem"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2232122	"vorstenbosch"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
911503	"groningen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1729923	"apeldoorn"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2067616	"utrecht"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1039196	"oss"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
837446	"twente"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1679376	"grootegast"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2174073	"zwolle"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1015726	"den haag"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
161064	"brandevoort"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2068136	"tilburg"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2366352	"wijchen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
457008	"turkije"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
191843	"culemborg"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2413058	"tubbergen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1229904	"doesburg"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1868112	"rotterdam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
712126	"grevelingen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
864156	"helmond"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1551436	"hellevoetsluis"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
610012	"hermien"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
816386	"hal"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1436090	"baak"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2388585	"leeuwarden"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1362071	"hoop"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1289064	"utrecht"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
841803	"ijsselmeer"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1630949	"rotterdam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
440673	"groningen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
842983	"rotterdam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
674901	"westenholte"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1071987	"nijkerk"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1773132	"amsterdam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1245523	"geleen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
941548	"lelystad"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2300947	"werkendam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1786183	"efteling"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1670595	"plein"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1754486	"grave"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2286711	"os"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2050388	"andijk"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1297129	"purmerend"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
653494	"rotterdam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
107655	"leuven"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1294697	"broekpolder"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2490198	"kortendijk"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
72502	"rotterdam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
126660	"schiedam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
752686	"brabant"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1569629	"planken wambuis"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2535371	"zwolle"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1462974	"enschede"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
7949	"valkenburg"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
525353	"grou"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2336922	"apeldoorn"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1016072	"helmond"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
433937	"zuid"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1169948	"arnhem"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
984289	"veenendaal"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1411753	"heide"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2192210	"brussel"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2066063	"terschelling"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2002749	"hoogkerk"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2270632	"eriks"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
570549	"eindhoven"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2419553	"leren"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
730815	"castricum"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2486545	"gemert"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
126658	"schiedam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
339396	"almere"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1488206	"a"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
592029	"fryslân"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
768102	"speelpolder"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1457998	"handel"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
428475	"den helder"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2313638	"driebergen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2304939	"tiel"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
505720	"nederland"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1305209	"strijp"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2159370	"mechelen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1119623	"ijzel"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1874113	"running"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1958453	"kolen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
932481	"nijeveen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
441935	"amsterdam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1558826	"bemmel"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
913826	"holten"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1975430	"gulpen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
687371	"top"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
456080	"top"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
296056	"arnhem"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1492776	"stijl"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
245456	"npnieuwland"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
77682	"ermelo"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2087001	"dieren"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1266436	"landerd"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
989462	"den haag"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1815896	"vlaardingen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2169748	"almere"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2096006	"run"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2335456	"uden"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1311639	"ermelo"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2102264	"wie"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
50574	"almere"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
829075	"nederland"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
904840	"de mol"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
220263	"tilburg"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
154579	"harderwijk"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1965112	"brink"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
760446	"nieuwediep"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
928237	"grou"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1466766	"mamelis"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1107127	"hillegom"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
168403	"moordrecht"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2355711	"lit"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1170104	"deventer"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
590182	"oudenbosch"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
883451	"hengelo"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
361535	"losser"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1093297	"den bosch"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1392868	"joure"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1124228	"verbeek"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1423443	"wende"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1034947	"ede"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
693950	"assen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
256174	"waddeneilanden"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
664315	"wageningen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1147835	"bolsward"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1908878	"egypte"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1854868	"hengelo"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2514709	"weesp"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1029397	"emmen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1866878	"grootewielen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
97397	"werken"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
192908	"loosduinen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
997403	"zwolle"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2031908	"helmond"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
982785	"utrecht"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1711657	"rotterdam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
733335	"top"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
941714	"jongeren"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
329246	"rotterdam"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
667005	"top"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2454556	"deurne"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1184572	"achterhoek"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1352458	"wijchen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1069831	"deurne"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1112089	"wedden"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
304390	"tilburg"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
952241	"ijssel"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
339676	"hoogeveen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
386805	"zwolle"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1766941	"rouveen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1042884	"berkelland"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1091582	"zierikzee"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
152695	"netherlands"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1361849	"meierij"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
1796490	"texel"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
2165758	"engbertsdijksvenen"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
760781	"ooijpolder"	1	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	0
